Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
Alexandre de Moraes admitiu que 'houve fraude' nas eleições de 2022,Estadão,https://www.estadao.com.br/estadao-verifica/alexandre-de-moraes-nao-admitiu-fraude-nas-eleicoes-2022-video-viral-e-sobre-cota-de-genero/,Enganoso,2023-06-15 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTNOK4i6TeTKhLrnNBvoR24iLveaITiCuPj4ANNcPnMA248Ft0B,"['Alexandre de Moraes', 'Fraude', 'Eleição', '2022', 'Eleições presidenciais brasileiras, 2022']"
Justiça Eleitoral proibiu relacionar Lula a Maduro,Checamos,https://checamos.afp.com/doc.afp.com.33J87YK,Falso,2023-06-12 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcROJmS0hxZdBpxeQMpdmVa1qRaDo9ySiFNuOkbrdO_JWquukAs2,"['Luiz Inácio Lula da Silva', 'Nicolás Maduro', 'Tribunal Superior Eleitoral', 'Eleição', 'Justiça Eleitoral do Brasil']"
Alexandre de Moraes confessou que houve fraude nas eleições,Aosfatos.org,https://www.aosfatos.org/noticias/falso-moraes-houve-fraude-eleicoes-2022/,falso,2023-06-12 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQYbvbb_dTnas1o4KXrQ55tQJBJjeNf1lvwNKfJQRdHom2LNq76,"['Alexandre de Moraes', 'Fraude', 'Eleição']"
EUA provaram que houve fraude nas eleições brasileiras de 2022,Aosfatos.org,https://www.aosfatos.org/noticias/eua-nao-provaram-fraude-eleicoes-2022/,falso,2023-05-26 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSWg3kyxLCmT1-26CqjFXap_g_mjShVJ1yAXN8syM1dZtVqkL0x,"['Eleição', 'Estados Unidos', 'Brasil', 'Eleições presidenciais brasileiras, 2022', '2022', 'Fraude']"
Ele admite que teve fraude,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2023/06/13/alexandre-de-moraes-nao-admitiu-fraude-nas-eleicoes-de-2022.htm,Insustentável,2023-06-13 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOfaVlXaorwbUrx3PJAhMDyVrnGLVf1tudsnTtcAtY2TblU-t5,['Fraude']
"Atenção Notícia urgente, Alexandre de Moraes assume que houve falhas nas eleições, isso mesmo vocês não entenderam errado no próprio site oficial",Boatos.org,https://www.boatos.org/politica/alexandre-de-moraes-assume-que-houve-falha-nas-eleicoes-boato.html,Falso,2023-04-30 07:00:00,,"['Alexandre de Moraes', 'Eleição', 'Notícia']"
Ibama aterroriza produtor rural após eleição de Lula,Estadão,https://www.estadao.com.br/estadao-verifica/video-com-fiscais-do-ibama-expulsando-homem-de-terra-indigena-e-de-2020-nao-do-governo-lula/,Enganoso,2023-04-28 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSpFy8Jua_VbpIqaRoH0mfbY3H1xGwqcoFJ6F-YFDxSDXllE0ZZ,"['Ibama', 'Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis', 'Luiz Inácio Lula da Silva', 'Eleição', 'Zona rural']"
"""Fraude explícita. O TSE [Tribunal Superior Eleitoral do Brasil] cometeu uma ""falha"" e acabou a mostrar a vitória de Bolsonaro com 55% dos votos.""",Observador,https://observador.pt/factchecks/fact-check-video-que-mostra-bolsonaro-com-55-de-votos-prova-que-houve-fraude-nas-eleicoes-presidencais-brasileiras/,Errado,2023-04-27 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Jair Bolsonaro', 'Eleição', 'Votação', 'Brasil', 'Fraude', 'Tribunal Superior Eleitoral', '1955', 'Tribunal']"
"""Maduro, o amigo do lula está dando papelão moído para o povo comer dizendo que é atum. Enquanto isso no Brasil o lula tá prometendo abóbora no lugar da picanha prometida em campanha eleitoral.""",Observador,https://observador.pt/factchecks/fact-check-nicolas-maduro-distribuiu-latas-de-atum-com-cartao-para-alimentar-a-populacao-da-venezuela/,Errado,2023-04-26 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Nicolás Maduro', 'Atum', 'Papel cartão', 'Alimento', 'Eleição', 'Campanha eleitoral', 'Brasil', 'Abóbora', 'O Povo']"
Urgentíssimo. Lula admite em vídeo vazado não ter sido eleito pelo povo em primeiro turno,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2023/04/13/post-distorce-fala-em-que-lula-admite-so-ter-vencido-eleicoes-em-2-turno.htm,Insustentável,2023-04-13 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQvyA8HHj8kH82PFQS8gMMR_fMTjrVz-95BBQkUT1KbkZ-wNSnn,"['Luiz Inácio Lula da Silva', 'Eleição', 'Vídeo', 'Povo']"
Título de eleitor morto em 2010 foi usado para computar voto para Lula em 2022,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2023/04/19/e-falso-que-voto-de-eleitor-morto-em-2010-foi-computado-para-lula-em-2022.htm,Falso,2023-04-19 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLd8GynLY7UDFphUKJ7X0nfTcxD0fPYSGbfuDDZpUoAxNsFlhE,"['Eleitor', 'Luiz Inácio Lula da Silva', 'Votação', 'Morte', '2022', '2010', 'Título de eleitor']"
"Uma candidata a vereadora da cidade de Presidente Dutra, no Maranhão, foi presa acusada de trocar votos de eleitores por s…",Boatos.org,https://www.boatos.org/politica/candidata-a-vereadora-presa-apos-se-oferecer-troca-votos.html,Falso,2020-11-16 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRh1Q6kXwfanSv6OwDxezyflZ4dEHjJNdqMjqV8nSKxWQmJCib-,"['Vereador', 'Candidato', 'Votação', 'Eleição', 'Maranhão', 'Presidente Dutra']"
Vídeo em que mulher preenche cédulas em branco indica fraude nas eleições dos EUA,Aosfatos.org,https://www.aosfatos.org/noticias/video-em-que-mulher-preenche-cedulas-em-branco-nao-indica-fraude-nas-eleicoes-dos-eua/,falso,2020-11-06 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_xDT7wNCGY5D6tADo6StqAMakeDbwtKK-i3vQBC7SKGXUEJqG,"['Fraude', 'Eleição', 'Estados Unidos', 'Cédula eleitoral', 'Vídeo', 'Mulher']"
Momento constrangedor com uma notificação da Porn Hub a entrar durante um direto da CNN com uma atualização dos resultados eleitorais.,Observador,https://observador.pt/factchecks/notificacao-de-um-site-pornografico-apareceu-durante-direto-da-cnn/,Errado,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQOv_Mheo-5LPg4qYWWsymKcqVbeLWVUBH6sgQDSOE1unX2YU8W,"['CNN', 'Pornografia', 'Eleição', 'Pornhub']"
Servidor exonerado por Alexandre de Moraes denuncia fraude eleitoral em vídeo,Aos Fatos,https://www.aosfatos.org/noticias/falso-fraude-servidor-exonerado-do-tse/,falso,2022-11-24 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQDOrHWFF7tVrV28hu1bGY7fQGUWE3uOmmJthCffFvVJ5aDfxkj,"['Fraude', 'Exoneração', 'Denúncia', 'Eleição', 'Alexandre de Moraes', 'Vídeo', 'Servidor', 'Fraude eleitoral']"
Ambulâncias foram compradas pelo governo federal mas o governo da Bahia colocou a própria logomarca e as escondeu para entregar em período eleitoral,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/ambulancias-da-bahia-com-adesivo-do-sus-nao-foram-compradas-pelo-governo-federal/,FALSO: Os veículos foram comprados com recursos próprios da Bahia e de emendas de parlamentares baianos. Os veículos também não estão escondidos.,2022-03-14 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRFyIxgFq062Gf1UNw1FLuRHJDebbR4N_NmypqbHK9cu8lo9nSt,"['Ambulância', 'Bahia', 'Governo', 'Governo da Bahia', 'Eleição', 'Logotipo', 'Campanha eleitoral']"
"Com provas de fraude eleitoral em mãos pela auditoria do exército, STM dá ao ministro Alexandre de Moraes 72 horas para explicar manipulações jurídicas do TSE nas eleições de 2022.",Boatos.org,https://www.boatos.org/politica/stm-da-72-horas-para-alexandre-de-moraes-explicar-manipulacoes-tse-nas-eleicoes-2022.html,Falso,2022-11-21 08:00:00,,"['Alexandre de Moraes', 'Superior Tribunal Militar', 'Tribunal Superior Eleitoral', 'Eleição', 'Fraude eleitoral', 'Fraude', '2022', 'Ministro', 'Eleições presidenciais brasileiras, 2022']"
"Vereador volta 4 anos após seu eleição, pra prometer novamente tudo que iria fazer se fosse eleito novamente...",Boatos.org,https://www.boatos.org/politica/vereador-jogado-esgoto-populacao-salvador.html,Falso,2020-10-03 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSpK5sELvPFOaoMg0hie2RnKl6h4ZKFFm1QbdGZ71K9UsW9cDmI,"['Vereador', 'Eleição']"
"Dallas Jones, chefe de campanha de Joe Biden, foi preso sob acusação de participação na fraude eleitoral nos USA [sigla para a expressão em inglês de ""Estados Unidos da América""].",Observador,https://observador.pt/factchecks/fact-check-chefe-de-campanha-de-joe-biden-preso-por-fraude-eleitoral/,Errado,2020-11-25 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQOv_Mheo-5LPg4qYWWsymKcqVbeLWVUBH6sgQDSOE1unX2YU8W,"['Fraude eleitoral', 'Joe Biden', 'Fraude', 'Eleição', 'Prisão', 'Estados Unidos', 'América']"
Vídeo de jornalista independente afirma que software usado nos EUA e Brasil durante as eleições é passível de fraude,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/software-usado-em-urnas-eletronicas-brasileiras-nao-e-o-mesmo-que-dos-eua/,"FALSO: O software usado nas urnas eletrônicas do Brasil foi integralmente desenvolvido e é mantido pela equipe técnica do TSE e não foi cedido para uso nas eleições presidenciais dos Estados Unidos, ao contrário do que afirma jornalista em vídeo publicado no YouTube",2020-11-23 08:00:00,,"['Eleição', 'Software', 'Estados Unidos', 'Brasil', 'Jornalismo', 'Fraude', 'Político sem partido', 'Vídeo']"
Manifestação contra as fraudes eleitorais nos Estados Unidos.,Aos Fatos,https://www.aosfatos.org/noticias/fotos-nao-mostram-ato-pro-trump-mas-protesto-em-2018-por-controle-de-armas-nos-eua/,falso,2021-01-07 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsImVmRd80NduW0VrccxI8TZgjdvOFpfuVRu7qEtA8QEEUUwwT,"['Manifestação', 'Estados Unidos', 'Fraude eleitoral', 'Eleição', 'Fraude']"
Lula foi eleito pela revista The Economist como o ex-presidente mais corrupto do mundo,AFP Checamos,https://checamos.afp.com/doc.afp.com.9KX22E,Falso,2021-08-10 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT5kYKq985X3OATmbNXJYv4a6Jvl-6TEv-kF1qkDK-CUyGSlk4V,"['Luiz Inácio Lula da Silva', 'The Economist', 'Presidente', 'Revista', 'Mundo', 'Eleição']"
"DENÚNCIA DE FRAUDE NAS ELEIÇÕES DE 2018: um advogado e um engenheiro protocolaram na PF e no TSE, uma denúncia de fraude na apuração das urnas em 2018. A conclusão foi feita com base em análises matemáticas tiradas de dados oficiais do TSE. São dados robustos e incontestáveis!",O Globo,https://oglobo.globo.com/fato-ou-fake/e-fake-que-denuncia-de-fraude-em-eleicao-de-2018-comprovou-vitoria-de-bolsonaro-no-1-turno-24680275,Fake,2020-10-07 07:00:00,,"['Eleição', 'Fraude', 'Eleições presidenciais brasileiras, 2018', 'Tribunal Superior Eleitoral', '2018', 'Urna eleitoral', 'Matemática']"
O comício de Donald Trump estava lotado enquanto o de Joe Biden estava vazio.,Checamos,https://checamos.afp.com/imagem-do-comicio-de-trump-e-de-2019-joe-biden-estava-realizando-um-discurso-fechado,Enganoso,2020-10-28 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTL7nrYwN_HvZYW1NJCs__91TVwTvpxTBXAnlpkz9BLqCkdnKU0,"['Joe Biden', 'Donald Trump', 'Eleição']"
Putin diz que irá intervir no Brasil caso haja fraude nas eleições,Aosfatos.org,https://www.aosfatos.org/noticias/falso-putin-intervencao-brasil-fraude-eleitoral/,falso,2022-11-08 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRLu0C6EDfmrBrjB5HDStB9S3wdQf5NaLUuR0V0wWgQ70w1N3-j,"['Vladimir Putin', 'Brasil', 'Eleição', 'Fraude', 'Irã']"
General Paulo Sérgio grava áudio falando que haverá intervenção militar durante as eleições 2022,Boatos.org,https://www.boatos.org/politica/general-paulo-sergio-audio-havera-intervencao-militar-durante-eleicoes-2022.html,Falso,2022-10-08 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQLGv9F8rGgkMjH1--X6iH0KVPZsHweMO1WO7EZCbdb8U7xgsZF,"['Eleição', 'Militar', 'General', '2022', 'Golpe militar']"
Eleições confirmam que urnas sempre foram seguras. BARREIRAS: BAHIA. ELEITORES:103.075. Votos no Lula: 213.243.,Boatos.org,https://www.boatos.org/politica/barreiras-ba-103-mil-eleitores-mas-lula-213-mil-votos.html,Falso,2022-10-05 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQWrTRllfBD8YwYdSV8T8WujkeBSurJnVr98x5wV5rWPb2XoAm8,"['Luiz Inácio Lula da Silva', 'Votação', 'Eleição', 'Barreiras', 'Bahia', 'Urna eleitoral']"
Wisconsin tem mais votos computados do que eleitores registrados.,Checamos,https://checamos.afp.com/os-dados-utilizados-para-acusar-uma-fraude-em-wisconsin-nas-presidenciais-dos-eua-sao-de-2018,Falso,2020-11-05 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRoRkqCs4CHydXbDYboxOOqApCGShpfiTLOCWfvMrKh0kK55ulF,"['Wisconsin', 'Eleição', 'Votação']"
Pesquisa IBAPESQ mostra presidente Jair Bolsonaro com 65% das intenções de voto para as eleições de 2022,AFP Checamos,https://checamos.afp.com/doc.afp.com.327U626,Falso,2022-04-07 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRs5nBY8tgwA1H9V1wv9cjlWmO7KNwUQuP2PAI00oEPAefUrJAo,"['Jair Bolsonaro', 'Votação', 'Presidente', 'Pesquisa', 'Eleição', '2022', 'Intenção', 'Eleições presidenciais brasileiras, 2022']"
"Ninguém pode ser preso no dia da eleição, apenas quem usar celular na cabine de votação",Checamos,https://checamos.afp.com/doc.afp.com.32JZ2UN,Falso,2022-09-23 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQLqXQ4QQmaITolqYsPynQHvzWTmivd6vi9UY6IAuVUHdvuPpxh,"['Eleição', 'Dia da eleição', 'Votação', 'Prisão', 'Telefone celular', 'Dia']"
Luana Piovani diz que a fraude nas eleições presidenciais estará comprovada caso Jair Bolsonaro não seja eleito em primeiro turno e que não gostaria de ter filhos homossexuais.,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-audio-mostre-luana-piovani-defendendo-jair-bolsonaro/,"FALSO: A atriz negou a autoria da gravação. Nela, uma pessoa diz que acreditaria em urnas fraudadas caso Bolsonaro não fosse eleito em primeiro turno.",2021-07-23 07:00:00,,"['Luana Piovani', 'Jair Bolsonaro', 'Eleição', 'Presidente', 'Eleições presidenciais', 'Fraude', 'Homossexualidade']"
Documento prova fraude nas urnas em 2018 que impediu a vitória de Bolsonaro no 1º turno das eleições,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/documento-nao-prova-fraude-nas-eleicoes-de-2018-e-nem-comprova-vitoria-de-bolsonaro-no-1o-turno/,"FALSO: Denúncia de fraude nas eleições foi baseada em coleta equivocada de dados. É falso também que as urnas eletrônicas sejam produzidas na China, como afirma um vídeo no YouTube",2020-10-22 07:00:00,,"['Eleição', 'Jair Bolsonaro', 'Fraude nas urnas eletrônicas', 'Documento', '2018', 'Prova', 'Urna eleitoral']"
"Vídeo do projeto “Você Fiscal”, para que o TSE não fraude as urnas nas eleições 2022",Checamos,https://checamos.afp.com/doc.afp.com.32KH7NG,Falso,2022-10-01 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQWcRI5LHxpnvX4Sd_rnBRuzAfEAo85xxyxCrpAfxPXBh0wA2IK,"['Urna eleitoral', 'Eleição', 'Tribunal Superior Eleitoral', '2022', 'Vídeo', 'Projeto', 'Fraude']"
"Eleitores de Bolsonaro, se Flávio Bolsonaro cair quem assume a vaga é Lindbergh Farias. Entenderam porque a tramoia sobre ele?",Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-lindbergh-assume-vaga-no-senado-se-flavio-bolsonaro-perder-mandato/,falso,2019-01-24 08:00:00,,"['Flávio Bolsonaro', 'Lindbergh Farias', 'Jair Bolsonaro', 'Eleição']"
Haddad andou de Ferrari na campanha eleitoral,UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2018/10/16/haddad-nao-usou-ferrari-na-campanha-video-mostra-carona-em-2016.htm,Falso,2018-10-16 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcT-o6FjS1jlgvvNAuq6E-bBdcaNGW_mLJUbdOwGnhcGlS_oOjJJ,"['Fernando Haddad', 'Eleição', 'Campanha eleitoral']"
"Esse vídeo é de uma repórter da Band News, emissora que apoiava o Lula Larápio antes das Eleições. FAZ O L.",Boatos.org,https://www.boatos.org/politica/reporter-da-band-faz-criticas-lula-fala-mal-primeiro-mes-governo.html,Falso,2023-02-24 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTrdMLvM310nIl6yVJMvVXhoPyA76URBI06spv9xxHpODFEeNCK,"['Luiz Inácio Lula da Silva', 'Band', 'Repórter', 'Faz o L', 'Notícia', 'BandNews TV', 'Eleição', 'Vídeo']"
Eduardo Campos liderava as pesquisas eleitorais quando morreu em 2014,Aosfatos.org,https://www.aosfatos.org/noticias/eduardo-campos-pesquisas-presidencia/,falso,2022-05-20 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSvS98i4VXdLqYYKk_p60g5dzcFY79A8cQsUzsL2MzenLyqPfQS,"['Eduardo Henrique Accioly Campos', 'Pesquisa', 'Eleição', 'Morte', '2014']"
Mais uma fraude nas eleições dos Estados Unidos. Funcionários colocavam cédulas dentro das urnas.,Checamos,https://checamos.afp.com/esta-gravacao-nao-mostra-uma-fraude-nas-eleicoes-dos-eua-ela-foi-feita-na-russia-em-2018,Falso,2020-11-12 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRRblVZsFXh9FmtpBG0KgwJmk411e2FarAJvBtLgrYKVi2TPr1S,"['Eleição', 'Estados Unidos', 'Fraude', 'Urna eleitoral', 'Cédula eleitoral', 'Funcionário']"
"Michelle Obama se registrou para votar como homem em 1994, de acordo com o conselho eleitoral do estado de Illinois",Boatos.org,https://www.boatos.org/mundo/michelle-obama-se-registrou-como-homem-para-votar-em-1994.html,Falso,2023-02-09 08:00:00,,"['Michelle Obama', 'Votação', 'Eleição', '1994', 'Homem', 'Illinois']"
Juíza sueca fala sobre fraude nas eleições brasileiras de 2022,Checamos,https://checamos.afp.com/doc.afp.com.32N87FE,Falso,2022-11-09 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRA1cqbFBkGIzpiQ41NQQ8S9rIcDpqFhQS-w1Rm9UFU4rLusr8h,"['Eleição', 'Brasil', '2022', 'Eleições presidenciais brasileiras, 2022', 'Juiz', 'Fala', 'Fraude']"
O presidente da Holanda confirma que teve fraude na Eleição Presidencial no Brasil.,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/11/18/falso-primeiro-ministro-holanda-fraude-brasil.htm,Falso,2022-11-18 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQ_J6RZlYDkcvXttp11dwjufcuTnmIWwloOsOX0oSdHZ3AoJR90,"['Fraude', 'Brasil', 'Países Baixos', 'Eleição', 'Presidente', 'Eleições presidenciais']"
"""Joe Biden, se eleito, já prometeu: “ou o Brasil cuida da Floresta Amazónica ou vamos bombardear a sua capital, Buenos Aires""",Observador,https://observador.pt/factchecks/fact-check-biden-prometeu-bombardear-o-brasil-se-a-amazonia-nao-for-protegida/,Errado,2020-11-11 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSdmf6ClbeSvalomQxXOcOqCNHnXOopOHx0Pm1uLt6HRyfZ0fx4,"['Joe Biden', 'Brasil', 'Eleição', 'Amazônia', 'Buenos Aires']"
Fraude eleitoral nos Estados Unidos com base nos gráficos de Michigan e Wisconsin.,Checamos,https://checamos.afp.com/o-aumento-repentino-de-votos-para-joe-biden-em-michigan-e-wisconsin-nao-e-uma-fraude,Falso,2020-11-10 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTZ4_KJU6lelZbvW0gYsYJkZYHPqv5hkJ2GAye5aP8w2IyqNQzK,"['Wisconsin', 'Eleição', 'Michigan', 'Fraude', 'Estados Unidos', 'Fraude eleitoral']"
Maduro envia vídeo desejando boa sorte para Lula nas eleições de 2022,Aosfatos.org,https://www.aosfatos.org/noticias/video-maduro-lula-2020-nao-atual/,não_é_bem_assim,2022-10-25 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSpdc6UGd0JPi1g8fPG8EGxn13zz2ykX8p-RH8jSef488bIe4SY,"['Nicolás Maduro', 'Luiz Inácio Lula da Silva', 'Vídeo', 'Eleição', 'Eleições presidenciais brasileiras, 2022', '2022', 'Sorte']"
