Claim|Source Name|Source URL|Verdict|Review Publication Date|Image URL|Tags
BRETON SUGERE QUE AS ELEIÇÕES NA ALEMANHA SERÃO ANULADAS SE A AFD VENCER|AFP CHECAMOS|HTTPS://CHECAMOS.AFP.COM/DOC.AFP.COM.36Y23E9|FALSO|2025-02-17 08:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCT2YRTEMNSI1KSTWV3GPG-MMHYMEIG_H9K1CVMZNC__1SFTKHI9|['Eleição', 'Eleições na Alemanha', 'Alemanha', 'Alternativa para a Alemanha']
FRAUDE ELEITORAL: USAID PAGOU US$ 500 MIL À EMPRESA SMARTMATIC, QUE FORNECEU URNAS ELETRÔNICAS AO BRASIL EM 2022|ESTADÃO|HTTPS://WWW.ESTADAO.COM.BR/ESTADAO-VERIFICA/USAID-500-MIL-SMARTMATIC-URNAS-ELEICOES-2022-FALSO/|FALSO|2025-02-13 08:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCQEDGVLHHRRGFTPAEDHKMABL5BVSDVZAS5-ZTOLZZVEMXGQSXTM|['Smartmatic', 'Agência dos Estados Unidos para o Desenvolvimento Internacional', 'Eleição', 'Brasil', 'Fraude eleitoral']
A VERDADE. O FOTÓGRAFO FLAGRADO DIRIGINDO AS AÇÕES DOS INVASORES DO DE JANEIRO DA AGÊNCIA DE NOTÍCIAS REUTERS, QUE RECEBEU MILHÕES DE DÓLARES DA USAID, QUE ATUOU NA ELEIÇÃO DE 22 NO BRASIL A FAVOR DE LULA.|UOL NOTÍCIAS|HTTPS://NOTICIAS.UOL.COM.BR/CONFERE/ULTIMAS-NOTICIAS/2025/02/11/FALSO-FOTOGRAFO-REUTERS-USAID.HTM|FALSO|2025-02-11 08:00:00|HTTPS://ENCRYPTED-TBN0.GSTATIC.COM/IMAGES?Q=TBN:AND9GCQVXS5S9G8J7THEWA2SLGLN1GZ83_V--STGLWTMNY7QP8WKMTR-|['Agência dos Estados Unidos para o Desenvolvimento Internacional', 'Reuters', 'Notícia', 'Agência de notícias', 'Luiz Inácio Lula da Silva', 'Eleição']
PESQUISA REVELA QUE 82% DOS BRASILEIROS DEPORTADOS DOS ESTADOS UNIDOS VOTARAM EM LULA (PT) NA ÚLTIMA ELEIÇÃO|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/PERCENTUAL-FALSO-DEPORTADOS-VOTARAM-EM-LULA/|FALSO|2025-02-03 08:00:00|HTTPS://ENCRYPTED-TBN3.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSSYATYPVJYFV3ZYVMMQANS2R8YUDD_UZBJLTRH4OSM7PYTCAUN|['Luiz Inácio Lula da Silva', 'Deportação', 'Estados Unidos', 'Eleição', 'Partido dos Trabalhadores', 'Pesquisa', 'Partido dos Trabalhadores']
"LULA DISSE: ""AS PESSOAS TÊM QUE PASSAR FOME PARA APRENDER A LUTAR"", ""POBRE É IMBECIL, É IGNORANTE"", ""O POBRE É UM NÚMERO, ÀS VEZES BONITO PARA SE UTILIZAR EM CAMPANHA"" E ""ACABOU AS ELEIÇÕES, ACABOU O INTERESSE PELO POBRE"""|UOL NOTÍCIAS|HTTPS://NOTICIAS.UOL.COM.BR/CONFERE/ULTIMAS-NOTICIAS/2025/01/21/VIDEO-FALAS-LULA-POBRES-DISTORCIDO.HTM|FALSO|2025-01-21 08:00:00|HTTPS://ENCRYPTED-TBN0.GSTATIC.COM/IMAGES?Q=TBN:AND9GCRGTA2XPWRTFCO8SKMKAGLMBNHJF1RNQARPRNODZTTCNG4NFKUT|['Luiz Inácio Lula da Silva', 'Pobreza', 'Eleição', 'Número', 'Fome', 'Ignorância', 'Aprendizagem', 'Interesse']
SE O PRESIDENTE MORRE ANTES DE 2 ANOS DE GOVERNO É OBRIGATÓRIO CONVOCAR NOVAS ELEIÇÕES|AFP CHECAMOS|HTTPS://CHECAMOS.AFP.COM/DOC.AFP.COM.36QK83R|FALSO|2024-12-17 08:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCT1VJZGXXPW22N9RYOHC-ZDZOZG4D4_SFWGHBBG8CLN2XUMAOQN|['Eleição', 'Presidente', 'Morte', 'Governo']
SE LULA MORRER ESTE ANO HAVERÁ NOVAS ELEIÇÕES|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/FALSO-NOVAS-ELEICOES-SE-LULA-MORRER-2024/|FALSO|2024-12-17 08:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSXDEA9VXMKE5S-LVTVLCDEZZ78TRXOWYN7TCG_UQXT1DZGT4TB|['Luiz Inácio Lula da Silva', 'Eleição']
ELON MUSK UTILIZOU A STARLINK PARA MANIPULAR AS NOSSAS ELEIÇÕES, PARA QUE ELE POSSA TER COISAS BOAS ENQUANTO INFLIGE DOR AOS AMERICANOS. VAMOS MESMO FECHAR OS OLHOS E DEIXAR OS PIORES DE NÓS GOVERNAR O PAÍS.|OBSERVADOR|HTTPS://OBSERVADOR.PT/FACTCHECKS/FACT-CHECK-ELON-MUSK-UTILIZOU-OS-SATELITES-STARLINK-PARA-MANIPULAR-ELEICOES-DOS-EUA/|FALSO|2024-11-26 08:00:00|HTTPS://ENCRYPTED-TBN3.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSPOSTEKUTGC_77FQOKLZVGRXRFRC2VLIFGVKU-4CRTMZLV5X96|['Elon Musk', 'Eleição', 'Starlink', 'Estados Unidos', 'Governo', 'Dor']
VÍDEO MOSTRA JOSÉ MUJICA COMEMORANDO VITÓRIA NAS ELEIÇÕES URUGUAIAS DE 2024|AFP CHECAMOS|HTTPS://CHECAMOS.AFP.COM/DOC.AFP.COM.36NB6CM|FALSO|2024-11-26 08:00:00|HTTPS://ENCRYPTED-TBN2.GSTATIC.COM/IMAGES?Q=TBN:AND9GCQ9XEGZMEBRQ9EDKXEPXO6K5UH5TPHLSDWV-_TBHXA5DPHGVFVK|['José Mujica', 'Eleição', '2024', 'Vídeo', 'Uruguaios']
AGORA É OFICIAL: BOLSONARO SERÁ CANDIDATO PARA A PRESIDÊNCIA EM 2026|ESTADÃO|HTTPS://WWW.ESTADAO.COM.BR/ESTADAO-VERIFICA/BOLSONARO-CANDIDATO-PRESIDENTE-2026-FALSO/|FALSO|2024-12-16 08:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSXV30WSCG6AGISEX14RKSG5IAYMJLYMOHUOIGEMBH9ADNVIL2F|['Jair Bolsonaro', 'Presidente do Brasil', 'Candidato', 'Oficial']
KAMALA HARRIS FINGIU LIGAÇÃO TELEFÔNICA COM ELEITOR DURANTE COMÍCIO|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/VIDEO-NAO-PROVA-KAMALA-FINGIU-LIGACAO-COM-ELEITOR/|FALSO|2024-11-07 08:00:00|HTTPS://ENCRYPTED-TBN3.GSTATIC.COM/IMAGES?Q=TBN:AND9GCRBOY-I5948FOTG4PERE39UK9PBBRID-0YVS2QUWFEC-TRDZ0XR|['Kamala Harris', 'Eleição', 'Eleitor', 'Telefone', 'Chamada telefônica']
KAMALA HARRIS FORJOU LIGAÇÃO COM ELEITORES|ESTADÃO|HTTPS://WWW.ESTADAO.COM.BR/ESTADAO-VERIFICA/KAMALA-FINGIU-CONVERSA-TELEFONE-ELEITOR-ENGANOSO/|FALSO|2024-11-06 08:00:00|HTTPS://ENCRYPTED-TBN2.GSTATIC.COM/IMAGES?Q=TBN:AND9GCRL8J2E8ZNEQXWYYVG4JKQLETE3_W7NH5MZ_LKJ_O0ZJOUAPH7U|['Kamala Harris', 'Eleição']
MAPAS MOSTRAM ONDE ESQUERDA VENCEU EM ELEIÇÕES MUNICIPAIS DESDE 2004|ESTADÃO|HTTPS://WWW.ESTADAO.COM.BR/ESTADAO-VERIFICA/MAPAS-ESQUERDA-ELEICOES-MUNICIPAIS/|FALSO|2024-11-04 08:00:00|HTTPS://ENCRYPTED-TBN0.GSTATIC.COM/IMAGES?Q=TBN:AND9GCQTY5ALQO8JFMNYMGZ5QSW-7WXIDNZVVMKCRNRNP4IZ4FGFGLKA|['Eleição', 'Esquerda', 'Mapa', 'Eleições municipais no Brasil', '2004']
VÍDEO MOSTRA FRAUDE ELEITORAL NOS EUA NA QUAL VOTO DE TRUMP É TRANSFERIDO PARA KAMALA|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/FALSO-VOTO-PARA-TRUMP-FOI-COMPUTADO-KAMALA/|FALSO|2024-11-01 07:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCR6VKOUNORZ_7XJHQPIO696JEXMWGBUIQILTPTVKSEIAYATYCZP|['Kamala Harris', 'Donald Trump', 'Votação', 'Eleição', 'Estados Unidos', 'Fraude eleitoral', 'Fraude', 'Vídeo']
ABC MOSTROU RESULTADO DA ELEIÇÃO PRESIDENCIAL NA PENSILVÂNIA DIAS ANTES DO PLEITO|ESTADÃO|HTTPS://WWW.ESTADAO.COM.BR/ESTADAO-VERIFICA/TV-NA-PENSILVANIA-NAO-ANTECIPOU-RESULTADO-DAS-ELEICOES-DOS-EUA-POST-MOSTRA-TESTE-EXIBIDO-POR-ENGANO/|FALSO|2024-11-01 07:00:00|HTTPS://ENCRYPTED-TBN3.GSTATIC.COM/IMAGES?Q=TBN:AND9GCR39MBJ-DPHCZWP8MVN5DB4YG6VRWI2J5QDRPACE82WVWF2BLZS|['Eleição', 'Pensilvânia', 'Eleições presidenciais', 'Presidente', 'Resultado']
DEFESA DE GUSTAVO GAYER SE MANIFESTA SOBRE AS OPERAÇÕES DA PF ÀS VÉSPERAS DA ELEIÇÃO. “NÃO PODEM SER DEFLAGRADAS NO ÁPICE DO PROCESSO ELEITORAL”|PROJETO COMPROVA|HTTPS://PROJETOCOMPROVA.COM.BR/PUBLICA%C3%A7%C3%B5ES/ENTENDA-A-OPERACAO-DA-PF-CONTRA-O-DEPUTADO-GUSTAVO-GAYER/|VERDADEIRO|2024-10-27 07:00:00||['Gustavo Gayer', 'Polícia Federal', 'Departamento de Polícia Federal', 'Eleição', 'Processo judicial', 'Vésperas']
SILVIO ALMEIDA GRAVOU VÍDEO PEDINDO VOTOS PARA BOULOS NA ELEIÇÃO MUNICIPAL DE 2024|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/VIDEO-NAO-MOSTRA-SILVIO-ALMEIDA-PEDINDO-VOTO-EM-BOULOS-ELEICOES-2024/|FALSO|2024-10-18 07:00:00|HTTPS://ENCRYPTED-TBN0.GSTATIC.COM/IMAGES?Q=TBN:AND9GCQK-UZ6B5U5BQYETQ3KQUWNLNFSGILHWWFHV5WEODXFESTT52_W|['Guilherme Boulos', 'Silvio Luiz de Almeida', 'Eleição', 'Votação', 'Eleições municipais no Brasil em 2024', 'Eleição municipal', '2024', 'Vídeo']
ELON MUSK DENUNCIOU FRAUDE NAS ELEIÇÕES DE 2022 NO BRASIL|ESTADÃO|HTTPS://WWW.ESTADAO.COM.BR/ESTADAO-VERIFICA/ELON-MUSK-NAO-DENUNCIOU-FRAUDE-NAS-ELEICOES-BRASILEIRAS-DE-2022/|FALSO|2024-10-17 07:00:00|HTTPS://ENCRYPTED-TBN3.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSZRYOPEOX6_DCYILD54I-LQ8-HPT8RY_URZYMOL_RSL0N7RM0K|['Elon Musk', 'Eleição', 'Brasil', 'Eleições presidenciais brasileiras, 2022', '2022', 'Fraude']
BOULOS (PSOL) TERIA ULTRAPASSADO MARÇAL (PRTB) NA MESMO HORA EM QUE DILMA (PT) E LULA (PT) VIRARAM CONTRA SEUS ADVERSÁRIOS, O QUE INDICARIA FRAUDE NAS ELEIÇÕES|METRÓPOLES|HTTPS://WWW.METROPOLES.COM/PROJETO-COMPROVA/VIRADAS-NA-APURACAO-DAS-URNAS-NAO-INDICAM-FRAUDE-NAS-ELEICOES-ENTENDA|FALSO|2024-10-16 07:00:00||['Eleição', 'Guilherme Boulos', 'Dilma Rousseff', 'Partido Socialismo e Liberdade', 'Partido dos Trabalhadores', 'Pablo Marçal', 'Luiz Inácio Lula da Silva', 'Partido Renovador Trabalhista Brasileiro']
CONTINUAREMOS COM A QUIMIOTERAPIA. UM DIA ESSE CÂNCER DESAPARECE|UOL NOTÍCIAS|HTTPS://NOTICIAS.UOL.COM.BR/CONFERE/ULTIMAS-NOTICIAS/2024/11/06/POST-DISTORCE-MAPAS-E-OMITE-RESULTADOS-DE-ELEICOES-DE-2022-NO-BRASIL.HTM|FALSO|2024-11-06 08:00:00|HTTPS://ENCRYPTED-TBN3.GSTATIC.COM/IMAGES?Q=TBN:AND9GCRTFZROAPY_9JJLYU363OEK8HRIXNA7GQ6BYNYX8GFUUNJUQSDQ|['Câncer', 'Quimioterapia']
TERIA HAVIDO FRAUDE NAS ELEIÇÕES PRESIDENCIAIS DE 2022|METRÓPOLES|HTTPS://WWW.METROPOLES.COM/PROJETO-COMPROVA/POST-TIRA-VIDEO-CONTEXTO-PARA-ALEGAR-FRAUDE-ELEICOES-2022|FALSO|2024-10-11 07:00:00||['Eleição', '2022', 'Eleições presidenciais brasileiras, 2022', 'Presidente', 'Eleições presidenciais', 'Fraude']
BOULOS COMETEU CRIME ELEITORAL AO VOTAR COM A FAMÍLIA|PROJETO COMPROVA|HTTPS://PROJETOCOMPROVA.COM.BR/PUBLICA%C3%A7%C3%B5ES/BOULOS-NAO-COMETEU-CRIME-ELEITORAL-AO-VOTAR-COM-A-FAMILIA-AVALIAM-ESPECIALISTAS/|VERDADEIRO|2024-10-09 07:00:00|HTTPS://ENCRYPTED-TBN2.GSTATIC.COM/IMAGES?Q=TBN:AND9GCQHIGJQLQBGWETK62GT6MOWVGSIPVVKF-JQ5D6PE2UFL-TKDETP|['Guilherme Boulos', 'Fraude eleitoral', 'Votação', 'Eleição']
RODRIGO PACHECO FOI CHAMADO DE “TRAIDOR” AO VOTAR NAS ELEIÇÕES MUNICIPAIS NESTE DOMINGO, 6|ESTADÃO|HTTPS://WWW.ESTADAO.COM.BR/ESTADAO-VERIFICA/ELEITORES-CHAMAM-RODRIGO-PACHECO-DE-TRAIDOR-ENGANOSO-2022/|FALSO|2024-10-08 07:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCT3LPVB2U4BGAMYD0GRJF3BPIM8QJGZV0CN7PQW6LZEI19FNEEY|['Rodrigo Pacheco', 'Eleição', 'Votação', 'Eleições municipais no Brasil']
APÓS DERROTA DE BOULOS, SP TEM VÁRIAS INVASÕES|PROJETO COMPROVA|HTTPS://PROJETOCOMPROVA.COM.BR/PUBLICA%C3%A7%C3%B5ES/OCUPACOES-EM-SAO-PAULO-NAO-TIVERAM-RELACAO-COM-RESULTADO-DAS-ELEICOES/|FALSO|2024-11-01 07:00:00||['Guilherme Boulos', 'São Paulo']
PT ELEGEU APENAS 46 PREFEITOS NA ELEIÇÃO MUNICIPAL DE 2024|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/PT-ELEGEU-248-PREFEITOS-NAO-46/|FALSO|2024-10-07 07:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCQCALSQHJXXOFBQICTL_A-S_TL1L74T2ZB4BUBCMBF-AVWJVOZS|['Partido dos Trabalhadores', 'Eleição', 'Partido dos Trabalhadores', 'Prefeito', 'Eleições municipais no Brasil em 2024', 'Eleição municipal', '2024']
NÃO É POSSÍVEL RECONTAGEM DE VOTOS E A POPULAÇÃO NÃO PODE AUDITAR AS ELEIÇÕES|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/FALSO-ELEICOES-BRASIL-NAO-SAO-AUDITAVEIS-NEM-PERMITEM-RECONTAGEM/|FALSO|2024-10-07 07:00:00|HTTPS://ENCRYPTED-TBN2.GSTATIC.COM/IMAGES?Q=TBN:AND9GCT6JL2SM71TBVHDLGGKOIMROJJRFAM8BDE__IYH3S-17JBO_P38|['Votação', 'Eleição']
CANDIDATO A PREFEITO QUE FEZ CHUVA DE DINHEIRO PARA ELEITORES NO AMAZONAS E FOI PRESO EM FLAGRANTE PELA PF É DO PT|UOL NOTÍCIAS|HTTPS://NOTICIAS.UOL.COM.BR/CONFERE/ULTIMAS-NOTICIAS/2024/10/05/CANDIDATO-PRESO-POR-DISTRIBUIR-DINHEIRO-NO-AM-NAO-E-DO-PT.HTM|FALSO|2024-10-05 07:00:00|HTTPS://ENCRYPTED-TBN3.GSTATIC.COM/IMAGES?Q=TBN:AND9GCTPXRDNX4WF_NMVLQ8SL-K4D4UXYEOJ_CB2ODLR855SFDU9OM4U|['Candidato', 'Dinheiro', 'Prisão', 'Eleição', 'Amazonas', 'Prefeito', 'Departamento de Polícia Federal', 'Polícia Federal', 'Chuva']
DIÁLOGO MOSTRA QUE MORAES CONVERSOU COM ENGENHEIRO DA ORACLE PARA FRAUDAR ELEIÇÕES|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/DIALOGO-FALSO-MORAES-ENGENHEIRO-ORACLE-FRAUDE-2022/|FALSO|2024-10-05 07:00:00|HTTPS://ENCRYPTED-TBN0.GSTATIC.COM/IMAGES?Q=TBN:AND9GCQHUOYOOHRLBDPFZPFFVC6XGJELBZLDGKVMNV3YWCP-WLO2XJDP|['Alexandre de Moraes', 'Fraude', 'Eleição', 'Oracle Corporation', 'Diálogo', 'Engenheiro']
ELES VÃO *FRAUDAR* NOVAMENTE AS *ELEIÇÕES,* SE PREPAREM: *BOULOS SERÁ ELEITO EM SÃO PAULO.* A *FRAUDE* ESTARÁ NA URNA NO *MOMENTO DA SUA VOTAÇÃO.* A QUESTÃO É: *NÃO CONFUNDIR CONFIRA* COM *CONFIRMA.|BOATOS.ORG|HTTPS://WWW.BOATOS.ORG/POLITICA/VAO-FRAUDAR-ELEICOES-PARA-BOULOS-GANHAR-COM-TECLA-CONFIRA-SEU-VOTO-NAS-URNAS.HTML|FALSO|2024-10-02 07:00:00|HTTPS://ENCRYPTED-TBN3.GSTATIC.COM/IMAGES?Q=TBN:AND9GCQEZPAIGOPOADVVAH7FNWM90WR3YTAY0GCKRQPQWVWVGAS5HRQR|['Votação', 'Eleição', 'Guilherme Boulos', 'Fraude', 'Urna eleitoral', 'Sé', 'São Paulo']
MARÇAL TERIA EXAGERADO A GRAVIDADE DE SUA CONDIÇÃO APÓS SOFRER UMA AGRESSÃO EM DEBATE ELEITORAL|UOL NOTÍCIAS|HTTPS://NOTICIAS.UOL.COM.BR/COMPROVA/ULTIMAS-NOTICIAS/2024/09/25/ENTENDA-O-E-A-PULSEIRA-VERDE-DADA-EM-ATENDIMENTO-HOSPITALAR-A-MARCAL.HTM|VERDADEIRO|2024-09-25 07:00:00|HTTPS://ENCRYPTED-TBN0.GSTATIC.COM/IMAGES?Q=TBN:AND9GCQETF6MJXTLOOH3Q-POL2CJ2J5TQ_KKP-KVF3JNLRIZSKTJTPHU|['Pablo Marçal', 'Eleição', 'Debate eleitoral', 'Agressão', 'Debate']
VOTAÇÃO NAS ELEIÇÕES MUNICIPAIS DE 2024 SERVIRÁ COMO PROVA DE VIDA PARA INSS|AFP CHECAMOS|HTTPS://CHECAMOS.AFP.COM/DOC.AFP.COM.36GQ8EW|FALSO|2024-09-20 07:00:00|HTTPS://ENCRYPTED-TBN0.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSG-FBUR6EBFA1SLBMZ552U8PRC882YPSQAZKCDAR_AZPZPNN8F|['Votação', 'Eleição', 'INSS', 'Instituto Nacional do Seguro Social', 'Eleições municipais no Brasil em 2024', '2024', 'Eleições municipais no Brasil']
"LULA CONFESSANDO EM VÍDEO QUE SÓ GANHOU AS ELEIÇÕES PORQUE O POVO NORDESTINO É ANALFABETO ""EU SÓ GANHEI AS ELEIÇÕES DELE PORQUE O POVO NORDESTINO É ANALFABETO""."|BOATOS.ORG|HTTPS://WWW.BOATOS.ORG/POLITICA/LULA-DISSE-QUE-GANHOU-AS-ELEICOES-PORQUE-POVO-NORDESTINO-E-ANALFABETO.HTML|FALSO|2024-09-18 07:00:00|HTTPS://ENCRYPTED-TBN3.GSTATIC.COM/IMAGES?Q=TBN:AND9GCQEZPAIGOPOADVVAH7FNWM90WR3YTAY0GCKRQPQWVWVGAS5HRQR|['Luiz Inácio Lula da Silva', 'Eleição', 'O Povo', 'Vídeo']
JUSTIÇA ELEITORAL PUBLICOU NAS REDES QUE VOTO SERVIRÁ COMO PROVA DE VIDA JUNTO AO INSS.|ESTADÃO|HTTPS://WWW.ESTADAO.COM.BR/ESTADAO-VERIFICA/VOTO-ELEICOES-PROVA-DE-VIDA-INSS/|FALSO|2024-09-18 07:00:00|HTTPS://ENCRYPTED-TBN3.GSTATIC.COM/IMAGES?Q=TBN:AND9GCR8K6-JMINRFVHJS4LWPBTPDRQ75VFABEJPCFYJZEAULCEKFVVJ|['Instituto Nacional do Seguro Social', 'Eleição', 'Votação', 'INSS', 'Justiça Eleitoral do Brasil', 'Rede de computadores']
SÓ O BRASIL USA URNAS ELETRÔNICAS|ESTADÃO|HTTPS://WWW.ESTADAO.COM.BR/ESTADAO-VERIFICA/APENAS-BRASIL-URNA-ELETRONICA-FALSO/|FALSO|2024-10-08 07:00:00|HTTPS://ENCRYPTED-TBN2.GSTATIC.COM/IMAGES?Q=TBN:AND9GCQBQ5BRLSBSBQBN7XEKXSQCVE7LPWUSSRHYYODDXCJ3CD3DCWUV|['Urna eletrônica', 'Urna eleitoral', 'Brasil']
COM 97,63% DAS URNAS APURADAS, BOLSONARO ESTAVA COM 55,38% DOS VOTOS, ENQUANTO LULA TINHA SOMENTE 35,80%|ESTADÃO|HTTPS://WWW.ESTADAO.COM.BR/ESTADAO-VERIFICA/BOLSONARO-55-LULA-35-FRAUDE-ELEITORAL-ENGANOSO/|FALSO|2024-10-05 07:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCQ9W-VLRLKT84T1PJZWJPO1SRMOWB9YRG7EH99CP7UJSTN8WNHY|['Jair Bolsonaro', 'Votação', 'Luiz Inácio Lula da Silva', 'Urna eleitoral', '1963', '1955']
VÍDEO: ELON MUSK ESTÁ APOIANDO PABLO MARCAL NAS ELEIÇÕES!|BOATOS.ORG|HTTPS://WWW.BOATOS.ORG/POLITICA/ELON-MUSK-DECLAROU-APOIO-A-PABLO-MARCAL-NAS-ELEICOES-DE-2024.HTML|FALSO|2024-09-03 07:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCRSQCOSDKN_NO0QPUXVY95LK9SDTDQHRIFMATCO04RJX-U83KPY|['Elon Musk', 'Pablo Marçal', 'Eleição', 'Vídeo']
CONVERSA ENTRE ALEXANDRE DE MORAES E ENGENHEIRO DA ORACLE CONFIRMA QUE HOUVE FRAUDE NAS URNAS|ESTADÃO|HTTPS://WWW.ESTADAO.COM.BR/ESTADAO-VERIFICA/ALEXANDRE-MORAES-ENGENHEIRO-ORACLE-URNAS-ELETRONICAS/|FALSO|2024-09-20 07:00:00|HTTPS://ENCRYPTED-TBN1.GSTATIC.COM/IMAGES?Q=TBN:AND9GCQYBADUVZTGM3HIEYCY9J5CQEWGIS10SVL8CCG0XUCMHW_OU8_1|['Alexandre de Moraes', 'Fraude nas urnas eletrônicas', 'Urna eleitoral', 'Fraude', 'Oracle Corporation']
TRUMP ALERTA SOBRE LOCKDOWNS, FRAUDE ELEITORAL E VARÍOLA DOS MACACOS|AFP CHECAMOS|HTTPS://CHECAMOS.AFP.COM/DOC.AFP.COM.36EN9MM|FALSO|2024-08-26 07:00:00|HTTPS://ENCRYPTED-TBN0.GSTATIC.COM/IMAGES?Q=TBN:AND9GCRFZCQEKVFBEZGKVVX7UCJUY8Q3LLH3BFRXMQ1FXD0BTLQRUFL6|['Donald Trump', 'Fraude eleitoral', 'Eleição', 'Mpox', 'Fraude', 'Vírus da varíola', 'Confinamento', 'Macaco']
TABELA COM LOGS DAS URNAS MOSTRA EM QUEM OS ELEITORES VOTARAM|AFP CHECAMOS|HTTPS://CHECAMOS.AFP.COM/DOC.AFP.COM.36ER9Y3|FALSO|2024-08-26 07:00:00|HTTPS://ENCRYPTED-TBN0.GSTATIC.COM/IMAGES?Q=TBN:AND9GCTF4SORHK2CGAF4PDJPIMYI15XFY8_WZ7OG3BXO01SNJGLUOCRB|['Urna eleitoral', 'Eleição']
ELON MUSK DIZ QUE LULA FOI NOMEADO E NÃO ELEITO.|ESTADÃO|HTTPS://WWW.ESTADAO.COM.BR/ESTADAO-VERIFICA/MUSK-LULA-NOMEADO-ELEITO-FALSO/|FALSO|2024-08-23 07:00:00|HTTPS://ENCRYPTED-TBN2.GSTATIC.COM/IMAGES?Q=TBN:AND9GCTGZUA1YGBWEGYIQS2KZYWO7VZM53GTZ1FRW65KZ_JMXLI4ACPX|['Luiz Inácio Lula da Silva', 'Elon Musk', 'Eleição']
PABLO MARÇAL APARECE EM 1º NA PESQUISA ELEITORAL DO INSTITUTO VERITÁ|AFP CHECAMOS|HTTPS://CHECAMOS.AFP.COM/DOC.AFP.COM.36EN68R|FALSO|2024-08-23 07:00:00|HTTPS://ENCRYPTED-TBN0.GSTATIC.COM/IMAGES?Q=TBN:AND9GCSWWGFXJCFWICRDPJWAY0D3NZKI9NOJFVQIUVKYOWL1WKDX4AOR|['Pablo Marçal', 'Eleição', 'Instituto Veritá', 'Pesquisa']
O VICE-PRESIDENTE DELA [TIM WALZ] DIZ QUE ABORTO NO NONO MÊS É ABSOLUTAMENTE NORMAL. ELE TAMBÉM DIZ QUE A EXECUÇÃO DEPOIS DO NASCIMENTO É OK|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/DESINFORMACAO-ELEICOES-2022-BRASIL-RESSURGE-DISCURSO-TRUMP/|FALSO|2024-09-16 07:00:00|HTTPS://ENCRYPTED-TBN2.GSTATIC.COM/IMAGES?Q=TBN:AND9GCTUUZF_PQCSC8CYDWUI6YFHQWVHJSUFX7AU0SO3BBL-ZFRR_GSN|['Presidente', 'Vice-presidente', 'Aborto', 'Mês', 'Tim Walz', 'Setembro']
EM SPRINGFIELD, ELES [IMIGRANTES] ESTÃO COMENDO CACHORROS, AS PESSOAS QUE VIERAM, ELES ESTÃO COMENDO GATOS. ELES ESTÃO COMENDO OS PETS DAS PESSOAS QUE VIVEM ALI. E ISSO É O QUE ESTÁ ACONTECENDO NO NOSSO PAÍS|AOS FATOS|HTTPS://WWW.AOSFATOS.ORG/NOTICIAS/DESINFORMACAO-ELEICOES-2022-BRASIL-RESSURGE-DISCURSO-TRUMP/|FALSO|2024-09-16 07:00:00|HTTPS://ENCRYPTED-TBN2.GSTATIC.COM/IMAGES?Q=TBN:AND9GCTUUZF_PQCSC8CYDWUI6YFHQWVHJSUFX7AU0SO3BBL-ZFRR_GSN|['País', 'Gato', 'Animal de estimação', 'Cachorro']
